Date,SPY_3M_Return,SPY_6M_Return,SPY_12M_Return,QQQ_3M_Return,IEF_3M_Return,TLT_3M_Return,GLD_3M_Return,DBC_3M_Return,Equity_Bond_3M_Spread,Commodity_Equity_3M_Spread,SPY_3M_Volatility,QQQ_3M_Volatility,Basket_3M_Volatility,SPY_TLT_3M_Correlation,SPY_Drawdown,Regime
2014-10-31,0.04926512388138149,0.0810544702625422,0.1694745933639128,0.06968261312063717,0.023598560753050446,0.05401109675469229,-0.08696001118903673,-0.11848338614080167,0.025666563128331044,-0.16774851002218316,0.1278112105000093,0.15088624197753803,0.07395797229278148,-0.40065436354948325,0.0,0
2014-11-30,0.037160294751127365,0.08556162326575167,0.16701553612943631,0.06496478722850085,0.017653913438198554,0.0363330188120754,-0.0948651698861529,-0.1841790316710319,0.01950638131292881,-0.22133932642215925,0.12285214796204894,0.14924109264489993,0.07888440260484607,-0.39040877976400196,0.0,0
2014-12-31,0.04900254156320383,0.06090631583514061,0.13463799562690104,0.04904016627160601,0.02977822013917164,0.09311771616089692,-0.0226314196208387,-0.20542624511905905,0.019224321424032187,-0.2544287866822629,0.1393701222096044,0.15742149798980046,0.08318546090897201,-0.4842153958182493,-0.0025361027084841448,0
2015-01-31,-0.005500128216275768,0.043494031167167435,0.14124639731756528,0.0007561920935093003,0.05783128377801949,0.16750852996725585,0.095774835215648,-0.22043009068063746,-0.06333141199429526,-0.2149299624643617,0.1353050956259484,0.14722632843903535,0.07464933207209615,-0.6613198586945108,-0.03209061910041233,2
2015-02-28,0.022310352812317413,0.06029970684995223,0.15291419723218436,0.02635529449288687,0.018558921111523574,0.0642620752712908,0.036125261169464906,-0.11018606106446183,0.003751431700793839,-0.13249641387677924,0.14195018731160475,0.1527764283328442,0.08015270036297889,-0.6304774886607581,0.0,0
2015-03-31,0.00881282826115859,0.058247220807519096,0.12547010404956271,0.025112535433780003,0.025950768541134428,0.042006906024302904,0.0007043654672034272,-0.07479676148776704,-0.01713794027997584,-0.08360958974892563,0.13928183407770758,0.1503533436575584,0.09335884102486927,-0.3448329094884444,-0.015705580456166213,0
2015-04-30,0.04983975556784914,0.0440655023056824,0.1286916785144645,0.06703821166810431,-0.022594830108601194,-0.08363199123090859,-0.08084241372418421,0.05114942778364506,0.07243458567645034,0.0013096722157959206,0.11373178882376149,0.12732966847398416,0.09293565742129932,-0.16038482212364039,-0.006026159218596061,0
2015-05-31,0.006752409573631768,0.029213411025870162,0.11727458116012479,0.017556228791590023,-0.001995950779203892,-0.0468661630784909,-0.017734203882951882,-0.025316481629063303,0.00874836035283566,-0.03206889120269507,0.11278515260212119,0.1354499707007298,0.09430917358615404,0.0028024593869057186,0.0,0
2015-06-30,0.0020408603257928704,0.010871674338507553,0.07244014380456609,0.01625280625997072,-0.026605313877237524,-0.09555606147928553,-0.011349646964311844,0.054481399194364455,0.028646174203030395,0.052440538868571585,0.10087929613839838,0.12988912560142735,0.07337429693969302,-0.34218070414337776,-0.02031202747129468,3
2015-07-31,0.014697937196627153,0.06527023436170776,0.11160313113649156,0.0425295148171716,-0.005530405847855024,-0.020904541335088456,-0.07526219109592447,-0.1399671781261681,0.020228343044482178,-0.15466511532279525,0.10968482161912428,0.13517610201071434,0.07428658020923683,-0.33388257543415945,0.0,0
2015-08-31,-0.05924246985223314,-0.052890089699197174,0.004220360246625754,-0.04997808876834786,-0.0005837586153095708,-0.004025777743330461,-0.04627518711575118,-0.11405996198474755,-0.058658711236923566,-0.05481749213251441,0.18037644154029958,0.21619711065526667,0.10352610444323133,-0.39522626349796297,-0.06095014790036435,2
2015-09-30,-0.06423947325230495,-0.06232971671882259,-0.007713028683894896,-0.047281539821818486,0.03203063224799951,0.0586724307372426,-0.049034457609266946,-0.15833329103241134,-0.09627010550030446,-0.09409381778010639,0.2107072419102521,0.2475279671949659,0.12372305103135055,-0.5077778073122318,-0.08491077202581676,2
2015-10-31,-0.007073412520729572,0.00752056010290203,0.05191745966713879,0.014790244573920752,0.010120243949659047,0.008498036476489279,0.04164683821473747,-0.03369365336718888,-0.01719365647038862,-0.02662024084645931,0.21646037377750246,0.25259112595555583,0.12876955823202882,-0.5292451840537852,-0.007073412520729572,2
2015-11-30,0.06123797917788898,-0.0016323798096018471,0.027533343833940016,0.09574737729121452,0.005005888122829427,0.006689193708399266,-0.06340747606349306,-0.09560227850906045,0.05623209105505955,-0.15684025768694942,0.16530867735395893,0.1877747310756517,0.10681883504884634,-0.5995347878251175,-0.0034446326104871083,0
2015-12-31,0.07020443709182489,0.001455067780766539,0.012342561142327124,0.10261048811649154,-0.015100843150753662,-0.015663124276354523,-0.05053342218824397,-0.11815182078422792,0.08530528024257855,-0.1883562578760528,0.14855253712114502,0.1680659099004572,0.09814498531842253,-0.2734782026863983,-0.020667447887096624,0
2016-01-31,-0.06279586553985506,-0.069425096999025,-0.008686254989027864,-0.0783730248973531,0.024255363284655607,0.04346051291332187,-0.021500512698090057,-0.15921042437174227,-0.08705122882451066,-0.09641455883188721,0.18114743631308247,0.21552514651475752,0.11745070059618933,-0.29892485178630257,-0.069425096999025,2
2016-02-29,-0.0669797696623543,-0.009843496224388293,-0.06221296252532382,-0.09828911239599847,0.043940912176358315,0.08507554862582256,0.1640502504031407,-0.10147984266163568,-0.11092068183871262,-0.03450007299928137,0.1979143006004035,0.2397621703655368,0.12353022991331376,-0.43126071082590955,-0.0701936815740195,2
2016-03-31,0.013292936617627538,0.08443059684199028,0.016838344939605454,-0.020884132324141436,0.047998427495630436,0.08729476424318272,0.15947171743718203,-0.00523940378837251,-0.0347054908780029,-0.018532340406000047,0.18394008721918717,0.23057577140166174,0.12269662515798929,-0.5747327487926623,-0.007649242344280327,2
2016-04-30,0.07058711083214875,0.003358666571631197,0.010904485728350899,0.01828128274398977,0.012605887757649148,0.02231214782892943,0.156147779842561,0.14084505799087021,0.0579812230744996,0.07025794715872147,0.13795221191660134,0.17592971345379388,0.09455906404647882,-0.6329051296767123,-0.0037385031832790627,0
2016-05-31,0.089699502109438,0.016711680456965583,0.015052020837601265,0.07968073927308006,-0.0032113638968351843,-0.000303980286990746,-0.021746475424204936,0.15372549775961053,0.09291086600627319,0.06402599565017253,0.09970625632399743,0.1262258846730163,0.08078560576177302,-0.5282217711062736,0.0,0
2016-06-30,0.024568756640604095,0.03818828418302922,0.039698918505713054,-0.012578148923307553,0.028244821795762487,0.07001485666649221,0.07505951952454426,0.15500370915473716,-0.0036760651551583923,0.13043495251413306,0.1371904260570856,0.1637206528302207,0.0919526500312568,-0.6625385396439006,0.0,2
2016-07-31,0.057767297982321386,0.132432035479622,0.05381283157164596,0.09285772664554504,0.03239134621175821,0.10061787187169946,0.04310549240506578,-0.020576310620481486,0.025375951770563177,-0.07834360860280287,0.13193037990176892,0.15415136263707724,0.0910065607628212,-0.6064149881504018,0.0,0
2016-08-31,0.04131927380679934,0.13472509420423062,0.12355543202371266,0.0580944163076178,0.02296453843988533,0.0807597579435213,0.0751335637095869,-0.02175392548305477,0.01835473536691401,-0.06307319928985411,0.12073634631927388,0.1388687538107006,0.08575654893797527,-0.48420844481938985,0.0,0
2016-09-30,0.0377725422804982,0.06326932332008872,0.15304178689178305,0.10672718106490131,-0.005317937582053012,-0.004567394439983441,-0.006562835637253239,-0.022149844123187434,0.04309047986255121,-0.059922386403685635,0.09712942098473927,0.1073039429261012,0.08657146901932827,0.13311012473539052,0.0,0
2016-10-31,-0.016103329546666822,0.04073372259922481,0.04422920016328802,0.017817498359711692,-0.022594849818404317,-0.067773057905123,-0.05458205550730755,0.047619307168533354,0.006491520271737494,0.06372263671520018,0.09440453630394288,0.10645403127154372,0.0868725446004379,0.22677940696797302,-0.017337272416472316,3
2016-11-30,0.018922117811695394,0.06102323978536073,0.07875472112606796,0.011631526421310712,-0.05434728404288103,-0.13558505506023266,-0.1044237771018377,0.05698405126985051,0.07326940185457642,0.03806193345815512,0.108778254907745,0.13306245261071845,0.09365525226117077,-0.01900454652338611,0.0,3
2016-12-31,0.039516657260626475,0.07878184414828548,0.11997867178411248,0.0009293253179254446,-0.05770489615361285,-0.12640580975290838,-0.12758674671418058,0.05529649570670592,0.09722155341423933,0.01577983844607944,0.0860670767966687,0.11920214999463685,0.07409240305850949,-0.16550323734307779,0.0,3
2017-01-31,0.07678725196779301,0.05944739199770588,0.19975216660353912,0.0679406215812659,-0.041308014501730383,-0.07894494586826895,-0.052402815005017866,0.05280737438381866,0.1180952664695234,-0.02397987758397435,0.08388592817321863,0.11533743532529497,0.07025405442787691,-0.2478678167977203,0.0,0
2017-02-28,0.07933458813870065,0.09975788437369881,0.2479228689477908,0.1098254734228794,0.008249751141627959,0.01938055351927792,0.06693515308217979,0.03353058310929846,0.07108483699707269,-0.045804005029402184,0.06543774256731746,0.08531664374216455,0.05639742905129138,-0.15162662124360665,0.0,0
2017-03-31,0.05921190203771842,0.10106841573691905,0.1707322693297162,0.11964352202164341,0.010259558033924865,0.017408303185688423,0.0831128597721329,-0.03977276004719765,0.04895234400379356,-0.09898466208491608,0.06845276277461557,0.07132472874284368,0.05767043602924392,-0.36580988566107386,0.0,0
2017-04-30,0.05091963429718094,0.1316168650538594,0.1777118325235676,0.093946384743544,0.01922440045567697,0.025067986137212506,0.04517519215443411,-0.0603174382628624,0.03169523384150397,-0.11123707256004334,0.07154544133780251,0.07100002257049512,0.054797846551392845,-0.40577706076658426,0.0,0
2017-05-31,0.025459466895814353,0.10681387135492537,0.17435523962438015,0.08893946658184415,0.020268528146023534,0.028128207350003986,0.011658134282587218,-0.07188292828261589,0.005190938749790819,-0.09734239517843024,0.07341444634464615,0.08757873871730643,0.058100707278274044,-0.4079912714040365,0.0,0
2017-06-30,0.03070833183971078,0.09173853261406384,0.17774770754114289,0.04256640330718531,0.014252565241227977,0.04310262563123812,-0.005896264912728544,-0.04996710855659592,0.0164557665984828,-0.0806754403963067,0.0743622127792751,0.12359907213587704,0.0516870726869924,-0.3448396257764265,0.0,0
2017-07-31,0.04155508524155205,0.09459068928242087,0.159661251065232,0.056108178991276514,0.006890283333401248,0.02018605731003298,-0.00016557624925261916,0.0162160374132172,0.0346648019081508,-0.02533904782833485,0.0695175506364626,0.1284748648894869,0.055507097538085526,-0.13615405764218244,0.0,0
2017-08-31,0.030056940732271942,0.05628164131564928,0.16165406315607656,0.03757005826812487,0.01318931253905764,0.03541397264205637,0.04311056897558818,0.03495545927101196,0.0168676281932143,0.004898518538740015,0.0754996711550749,0.13783405990738123,0.05559977996248394,-0.16047245030722893,0.0,0
2017-09-30,0.04415516692692778,0.07621943028506828,0.18499122308926985,0.059055455145172964,0.003697853221211078,0.0034169082761739134,0.030164423735368873,0.06574384118165133,0.0404573137057167,0.02158867425472355,0.07068570463559594,0.11345104109577901,0.049185800381842656,-0.3955043812865643,0.0,0
2017-10-31,0.04723491509441402,0.09075285125909183,0.23431432209037206,0.06460281283395752,-0.0019396711126451471,0.00967703314616064,-0.000662541043931042,0.06449480921158135,0.04917458620705917,0.01725989411716733,0.06991319031883834,0.11787341176611402,0.04704460005850581,-0.49345816372699625,0.0,0
2017-11-30,0.07610464246462723,0.10844905592490939,0.226846790787961,0.063540519697735,-0.0190248497432961,-0.016349069283804196,-0.03751391855151376,0.07019852856310971,0.09512949220792333,-0.005906113901517518,0.05575327928083516,0.10252560548613092,0.043914740772631376,-0.41850054215402127,0.0,0
2017-12-31,0.0676434107912618,0.11478538381318448,0.21705415910381198,0.07312298409639495,-0.0028378429188608,0.02529668158763254,0.01702582384972051,0.07857159861223684,0.0704812537101226,0.010928187820975044,0.05624562690098794,0.10039272957851515,0.04852373986392647,-0.2130117577278614,0.0,0
2018-01-31,0.10185069505091593,0.153896519078367,0.26304438617857584,0.11570289163821368,-0.022432100217281814,-0.007699598115783135,0.0578437346718208,0.0680825147464017,0.12428279526819774,-0.03376818030451423,0.06981596403749078,0.10262215585691839,0.05563342494737807,-0.10621673683702754,0.0,0
2018-02-28,0.03029506382916458,0.10870530129495348,0.1711050553871949,0.07998474833344948,-0.02883840770713375,-0.04497744775415191,0.032204802436164526,0.027227832833738086,0.05913347153629833,-0.0030672309954264954,0.1646417271907521,0.1915413764340144,0.10458614935266443,-0.03780241385110617,-0.03636048404191494,0
2018-03-31,-0.009952904880728974,0.057017257477119276,0.1375825106435109,0.02972397547087846,-0.01942630373573251,-0.03515563025837187,0.01730690952883296,0.022275527392146888,0.009473398855003534,0.03222843227287586,0.19720079434981708,0.23851368234021564,0.11631492779198252,-0.1932876453877156,-0.06277425521270641,3
2018-04-30,-0.05793034631269667,0.03802010270173084,0.13222338668616818,-0.04839966873130841,-0.010670095305547966,-0.023512989719597255,-0.02397183824058091,0.02690054637282069,-0.0472602510071487,0.08483089268551736,0.21308416319892773,0.2637405936374124,0.12229323506000203,-0.2306582800105638,-0.05793034631269667,3
2018-05-31,0.001380940979825107,0.031717840504117856,0.1436066662876756,0.01875449749585978,0.00849270129445645,0.02730488513731988,-0.015200012207031266,0.08614464548875489,-0.0071117603146313435,0.08476370450892978,0.1598010544186415,0.21287097755772277,0.08762168539353725,-0.3302070587345539,-0.035029754744549724,0
2018-06-30,0.035524260408748454,0.025217785943212778,0.1428978029948078,0.07423569377590433,-0.001061300959556588,0.005194233391346392,-0.05676126351603428,0.04122511445164956,0.03658556136830504,0.0057008540429011045,0.11586029675145212,0.15800068055492283,0.06925320129566691,-0.31294668707119067,-0.029480003793099452,0
2018-07-31,0.068364652493907,0.0064739181866910744,0.16136675073878792,0.0987181939162225,0.00651472572665357,0.01188005726358532,-0.06902639639540353,-0.01765377588209127,0.06184992676725343,-0.08601842837599827,0.09145975095441175,0.1341166813566759,0.06571314859261765,-0.3048523393009912,0.0,0
2018-08-31,0.07630334869550603,0.0777896600964425,0.194951109829812,0.09983812371095002,0.006792552635101812,0.005011682791733474,-0.0779041141897876,-0.036051171390448444,0.06951079606040422,-0.11235452008595448,0.07797524001100048,0.12636635243819178,0.0672873126688558,-0.28447800115076693,0.0,0
2018-09-30,0.0765112708432969,0.11475353756168682,0.17831372703637105,0.08432499334943944,-0.007299699770412671,-0.030038613934758485,-0.04964179784155964,0.01640267512787097,0.08381097061370957,-0.06010859571542593,0.0707577044136602,0.12274344717077128,0.06487889469161337,-0.12028730285290738,0.0,0
2018-10-31,-0.03367878536082547,0.03238342867547184,0.07163475266127817,-0.03584273289373119,-0.005057202001782279,-0.04473807977424915,-0.007241972181749601,-0.016811619450176618,-0.02862158335904319,0.01686716591064885,0.14406287108264113,0.21943762785945015,0.09263389525751572,-0.27377348102342797,-0.06910441577939164,3
2018-11-30,-0.04619932053379916,0.02657886529752096,0.05913973001192585,-0.09094664298336641,-0.001943772445569869,-0.04025756504555589,0.01788387579149653,-0.12025306432608729,-0.04425554808822929,-0.07405374379228813,0.1743805120102184,0.2651377487115867,0.1059295732525628,-0.25900961706364395,-0.05183663280445017,2
2018-12-31,-0.13532104190346006,-0.06916335594803602,-0.04568971671023503,-0.1673324228464126,0.03855909696183257,0.045878275100918575,0.07529263659921148,-0.1831826423581675,-0.17388013886529263,-0.04786160045470744,0.23685913072482856,0.3288107740099297,0.13105309846793828,-0.41091857962993583,-0.13532104190346006,2
2019-01-31,0.003238144722291336,-0.03054969741960345,-0.024273555474635056,-0.006941469625514007,0.048514660827682965,0.08153235481478993,0.08336950366399765,-0.07301956869822379,-0.04527651610539163,-0.07625771342051513,0.22886962443754771,0.30697423013956426,0.12340853522466402,-0.5661603865618205,-0.06609004115634332,2
2019-02-28,0.016895938142105882,-0.0300839632536396,0.04536547556694859,0.02547964535313274,0.02931342308431173,0.047917640090816116,0.07313481808278732,0.05737741624271098,-0.012417484942205848,0.040481478100605095,0.20970115701313838,0.27033435097839015,0.1103063708788416,-0.5407915220211891,-0.03581652320370321,2
2019-03-31,0.13525987322232025,-0.018364675653314122,0.0942814504109819,0.1667768101702356,0.027821115072628633,0.04512705881219237,0.006268058855509073,0.09730852616287367,0.10743875814969162,-0.03795134705944658,0.1330583756533009,0.1767274522937991,0.07651245464528467,-0.5213000804350854,-0.018364675653314122,0
2019-04-30,0.09404290046877661,0.09758556971288979,0.1331291537249144,0.12919151382032035,0.01586175657436595,0.02045493237469742,-0.028456938290643663,0.03672669155197106,0.07818114389441067,-0.057316208916805556,0.09320539414065321,0.12030033353217133,0.06193302609997067,-0.3666448416721205,0.0,0
2019-05-31,-0.007885618412380668,0.008877084808817326,0.03569189294770658,0.006216346998525024,0.05236223584149724,0.10546133239384936,-0.005322978015049218,-0.052005026651846475,-0.06024785425387791,-0.04411940823946581,0.1180419786519192,0.15300852805764034,0.07315355353571319,-0.5498952254106655,-0.06377103952375618,2
2019-06-30,0.04228665377576024,0.18326621442678603,0.10142755205710108,0.04170600855129947,0.03762027513335542,0.05706868306402302,0.09171374982452263,-0.010691862925308326,0.004666378642404823,-0.05297851670106857,0.11769347573189867,0.1652973699909919,0.07469316052229533,-0.44343517924280124,0.0,0
2019-07-31,0.016518337208347278,0.11211467001911823,0.0781399033541319,0.010459842204770142,0.04342742186177806,0.08130932495575616,0.099092492310489,-0.03356115534863813,-0.02690908465343078,-0.050079492556985405,0.12099622544522978,0.17207713884183246,0.07912269816628897,-0.3677115116844909,0.0,2
2019-08-31,0.06757892818525457,0.05916040813248724,0.027296665334519687,0.08010618427963134,0.05257042066212203,0.12391807968659818,0.16557202518263114,-0.019828224619243717,0.015008507523132542,-0.08740715280449829,0.1567292724519534,0.19236635909194386,0.08521923078209391,-0.573733565019338,-0.016743453043715606,2
2019-09-30,0.01754421179440313,0.060572751580081796,0.04109567699057082,0.013123747505879413,0.027579551510679368,0.08350336272005743,0.04256755479618013,-0.04386522928377168,-0.010035339716276237,-0.06140944107817481,0.15011720645464044,0.18467667514531907,0.08057410653928306,-0.5495315360734183,0.0,2
2019-10-31,0.024545958072842655,0.041469753693739175,0.1431021729466857,0.03337228882637011,0.029116655374025413,0.06870100947691826,0.0692139140996999,-0.014147948882196393,-0.004570697301182758,-0.03869390695503905,0.1603201268733327,0.19265200468933522,0.07920731601960365,-0.5280760932330123,0.0,2
2019-11-30,0.0797108316767603,0.1526765324314856,0.16290893976701337,0.09624780267401323,-0.01680737397879506,-0.041550970884214444,-0.04097390879755436,0.03236684820785407,0.09651820565555536,-0.047343983468906226,0.09585628307294965,0.124784588424554,0.05645031784870531,-0.319238705278431,0.0,0
2019-12-31,0.08987562970792973,0.10899663858508424,0.31223825435060304,0.12849388275004503,-0.0142404687065395,-0.04664834761039016,0.02901993894286603,0.07749375399075276,0.10411609841446923,-0.012381875717176971,0.08932939589613374,0.10782346010925303,0.05078133671319935,-0.276890497229568,0.0,0
2020-01-31,0.06587471061708117,0.09203762657479131,0.21447106472668498,0.11398894321178821,0.018011824709881274,0.03823258171933608,0.048444916872109944,-0.03368822480414624,0.04786288590719989,-0.0995629354212274,0.08816710579786262,0.10709051535794731,0.05313627378306843,-0.432175400452741,-0.00040380601209111244,0
2020-02-29,-0.05279332569050399,0.022709306088484205,0.08321320603757187,0.005588482997476607,0.055415144462418686,0.11155696821767336,0.07630932994258965,-0.09679802925209802,-0.10820847015292268,-0.04400470356159403,0.1617688558776087,0.19146968387261257,0.08943101816698605,-0.5060639373642213,-0.07953761403072979,2
2020-03-31,-0.19447675135254716,-0.12207984213598011,-0.06890180250653655,-0.10255494788548658,0.10495952858900459,0.22149435355676594,0.03603925385052187,-0.2946707701407667,-0.29943627994155175,-0.10019401878821954,0.5443316928231553,0.548708909307487,0.3344708832084835,-0.5075011039103557,-0.19447675135254716,1
2020-04-30,-0.09182201839922288,-0.031996056672466855,0.008146828431894182,0.0013991128364208016,0.07088622627259511,0.14808358337311822,0.06341660151733652,-0.25240053353876246,-0.162708244671818,-0.16057851513953958,0.5918359134866632,0.5960963506729418,0.36686921619126844,-0.5058467192444484,-0.09218874612824202,1
2020-05-31,0.033246316769673934,-0.02130219255006105,0.12812199498969323,0.1363329895692369,0.04348810207730125,0.057762750237544846,0.09792423710170639,-0.13445998632773826,-0.010241785307627316,-0.1677063030974122,0.5876304104045024,0.5834138950304217,0.37037568656074643,-0.49766206405397184,-0.04893562997222556,1
2020-06-30,0.20161760462515121,-0.032069083490377626,0.07343213279175087,0.30268154132905845,0.006465773630749183,-0.0022967761732022307,0.13049639761692866,0.094222200919162,0.19515183099440203,-0.10739540370598921,0.3117743394610847,0.3032528760017098,0.20384949045425468,-0.5370752344680889,-0.032069083490377626,0
2020-07-31,0.12901746571779382,0.025348803207610793,0.11971947346614176,0.21626347755002473,0.012275680706065994,0.029404439290093398,0.16769514554318943,0.187155883784607,0.11674178501172783,0.05813841806681319,0.21433585765459126,0.21756835359226953,0.14388349257101032,-0.6041615187378093,0.0,0
2020-08-31,0.15288902003842697,0.19121833359890328,0.2182700753548148,0.2658243445866013,-0.0008138483390671691,-0.00501354613945959,0.1345528063114494,0.14940575764736974,0.15370286837749414,-0.003483262391057229,0.18972137980291237,0.2174967113638269,0.12883475869419317,-0.565944976153668,0.0,0
2020-09-30,0.09038325758739973,0.3102237181055405,0.1502718134363994,0.12213246021083757,0.0020338622340734247,-0.0006826061383815585,0.05825416911300829,0.06092604193339657,0.08834939535332631,-0.029457215654003166,0.16835030515683624,0.262292677318346,0.1171376177788578,-0.21540540338611874,-0.03744374326437061,0
2020-10-31,0.004064349201754691,0.13360618695335136,0.09733525915133279,0.01350697566548753,-0.020171210680384855,-0.07551378738984915,-0.049776174794319394,-0.022411072516649866,0.024235559882139546,-0.026475421718404557,0.19114954669866766,0.2799122057448259,0.12381213496464726,-0.17989191817479747,-0.06144364460163021,3
2020-11-30,0.04064933364703016,0.1997531904719667,0.17419581699598274,0.016074434954177486,-0.00722748452523414,-0.01018039680264271,-0.09825246703567458,0.029542072858498747,0.0478768181722643,-0.011107260788531415,0.2094375153581152,0.2964738676788936,0.13134403875537737,-0.1696229799709292,0.0,0
2020-12-31,0.12118525956393622,0.222521635682299,0.18331648727881045,0.13125747874128013,-0.012830673447651875,-0.02983498791259309,0.007000934549166171,0.1255742269650435,0.1340159330115881,0.00438896740110728,0.16204286888539796,0.2217340463723136,0.10388599057031846,-0.23324448484238353,0.0,0
2021-01-31,0.1381372314655851,0.1427630186137796,0.17173069348555536,0.1698346801288384,-0.009941135233702547,-0.03232104977679773,-0.0203745539163952,0.20079054349041892,0.14807836669928764,0.06265331202483382,0.14472551506130005,0.20491131407475877,0.09765605283274287,-0.13043677974101792,-0.010190803408450133,0
2021-02-28,0.055022301496985726,0.09790825503559453,0.30784844200798056,0.05036197408677001,-0.036599065620742,-0.10272727045014485,-0.02915942079404843,0.20014347112054032,0.09162136711772773,0.1451211696235546,0.13031878447852982,0.18202070290847602,0.09720669972818557,-0.07221298219151037,0.0,3
2021-03-31,0.06351791888866276,0.19240061394008268,0.5623115658679043,0.01846457856242134,-0.057335112886576556,-0.13922375912489537,-0.1031621094052434,0.12993204405039704,0.12085303177523932,0.06641412516173428,0.15453626062702636,0.2439158365567838,0.11938164034304644,0.030444652780579725,0.0,0
2021-04-30,0.131317853525728,0.28759496971936005,0.4596256239638796,0.07584232084476339,-0.03738369970679756,-0.08448787152513393,-0.04026416154143386,0.17906526408995926,0.16870155323252556,0.04774741056423126,0.13796944476042972,0.2283665971483512,0.11412723926691261,0.11188444606819954,0.0,0
2021-05-31,0.10793936269113114,0.16890073634550085,0.40239238777554576,0.06433940860773424,-0.009894650238746916,-0.028788726846878943,0.10240410094696717,0.11177533720618515,0.11783401292987805,0.003835974515054019,0.13095578734727473,0.22025661081752257,0.11133379257449248,0.33358343031308224,0.0,0
2021-06-30,0.08359268548814058,0.1524202377933246,0.40885867410047916,0.1119018641909042,0.024675653520669805,0.07026769836295288,0.03544634865568419,0.15894023785189648,0.05891703196747078,0.0753475523637559,0.11085620164086335,0.1586799144097533,0.08762505308556934,0.12336512960494381,0.0,0
2021-07-31,0.05426467891463882,0.19270845359769995,0.3629831127594807,0.07989239905308931,0.034708921238529866,0.0830232162981639,0.025111696065118982,0.0887770773595482,0.019555757676108954,0.03451239844490939,0.11281908691552472,0.14621614197606989,0.08601890133426332,-0.18004944432392922,0.0,0
2021-08-31,0.07855740712000059,0.1949762062703324,0.31197424143531527,0.1391334155871986,0.02626739323958427,0.07931588023278957,-0.04871623614493781,0.031182832954681716,0.05229001388041632,-0.04737457416531887,0.09472124828866614,0.10790215440651446,0.07515950349218296,-0.4246309283324469,0.0,0
2021-09-30,0.005735042778071797,0.08980713589342071,0.2994866979155979,0.011079183208786203,-0.00034499871834747786,0.0035906109212429094,-0.008512972411653275,0.04831172735300604,0.006080041496419275,0.04257668457493424,0.11102299717427182,0.12273261357007467,0.08117529008998747,-0.25590475006474855,-0.04660548041327406,0
2021-10-31,0.05065177083465966,0.10766505183009922,0.4262239488703701,0.06025744873050298,-0.024193186988697768,-0.00851989189216562,-0.01866690196098164,0.09487187211807258,0.07484495782335743,0.044220101283412916,0.1126760094389924,0.13581677773592044,0.07965168690157569,-0.08972700034317956,0.0,0
2021-11-30,0.012090197540498338,0.0915973792308491,0.27596898037575834,0.03765422662834328,-0.009630219343206847,0.022435770758464146,-0.024692099599992967,0.01564130719504009,0.021720416883705185,0.003551109654541751,0.12526735540477268,0.15235547221947227,0.08483883150646833,-0.23297814576838585,-0.008034775238057401,0
2021-12-31,0.11066012516250545,0.11702980849221101,0.2872877575248256,0.1128566394269479,0.0011693922513171806,0.03184162458800044,0.04104253710305272,0.029732438252850768,0.10949073291118827,-0.08092768690965468,0.1377296932068674,0.18448501699394276,0.09177477535022666,-0.4100705001452701,0.0,0
2022-01-31,-0.0168957706710966,0.03290019945945577,0.23194879961804338,-0.05852276707039117,-0.015625950779847075,-0.03239559830107863,0.008640879052781214,0.05011708500634282,-0.001269819891249524,0.06701285567743942,0.16326014590738455,0.23212024660312425,0.1087882075247554,-0.33204375374125406,-0.05274151450295017,3
2022-02-28,-0.038185942669645145,-0.026557420719293012,0.16324072041086635,-0.11827021663766757,-0.029221027995068427,-0.07386377763080976,0.0778248029172961,0.22535936030304615,-0.008964914674576718,0.2635453029726913,0.19542887590758376,0.2818934218249049,0.11571817419515801,-0.252257531843926,-0.08070159313181535,3
2022-03-31,-0.04614481330424658,0.05940892104241069,0.15455140198116868,-0.08762544126703253,-0.06373750780346055,-0.10628839819987135,0.05667984792978609,0.2540904457179698,0.017592694499213968,0.30023525902221637,0.21344676420650815,0.3103840515851035,0.12573996818036162,-0.16673934194399545,-0.04614481330424658,3
2022-04-30,-0.08141632856677383,-0.0969365076215235,0.00029187009127551455,-0.13610452821130448,-0.08396908399264402,-0.15753744373458378,0.05247193477527934,0.22792151675941974,0.00255275542587019,0.3093378453261936,0.23699849048603538,0.3366114556596542,0.13841445767274985,-0.016584562207177578,-0.1298638225958425,3
2022-05-31,-0.05134141220527744,-0.0875668346518732,-0.003990347982676945,-0.10997346699819954,-0.07549265025653429,-0.16285025677528275,-0.0405875394942411,0.20653526624206453,0.02415123805125685,0.25787667844734197,0.2661667289765274,0.3655823303101659,0.16326253942545002,-0.07044086564710393,-0.12789967157848958,3
2022-06-30,-0.16110259258108506,-0.1998133568278473,-0.10616766721938498,-0.22541324199650437,-0.04468070179374939,-0.12593254965880596,-0.06747848101009235,0.022256275251506752,-0.11642189078733567,0.1833588678325918,0.2843011395101812,0.37363045967350644,0.17811913619945757,0.013531899125407323,-0.1998133568278473,3
2022-07-31,0.00429539119506428,-0.07747065235256967,-0.04711925280776763,0.008990788762474278,0.027036960673457733,-0.0115320795902909,-0.07240968454819718,-0.05158016400002996,-0.022741569478393453,-0.05587555519509424,0.28233054093132703,0.36922715995108896,0.17972393807621895,-0.03907169452560028,-0.12612624732091382,3
